fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,loq,footnote,min_year_acquired,name,unit_name
1077475,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1078201,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1078949,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1079479,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1080245,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1080273,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1080649,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1081703,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1082037,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1082561,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1083037,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1083243,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1083507,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1084283,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1085551,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1086127,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1087617,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1087973,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1089201,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1089923,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1090129,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1090173,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1090539,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1091803,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1092123,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1092865,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1094533,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1094881,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1095263,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1096019,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1096131,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1096423,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1096481,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1096867,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1096951,1257,0.35,,70.0,,,,,,,"Fatty acids, total trans",G
1097021,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1097263,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1850284,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1850784,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1850989,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1851099,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1851257,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1851391,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1851483,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1851520,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1851631,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1852640,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1852733,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1852845,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1852852,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1852853,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1852866,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1852913,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1853102,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1853406,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1853505,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1853803,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1853805,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1854926,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1855051,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1855302,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1855701,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1855707,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1856582,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1856866,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1857012,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1857104,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1857241,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1857402,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1857453,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1857838,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1858060,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1858482,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1858666,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859227,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859311,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859320,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859434,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859559,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859696,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1859780,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860082,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860509,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860628,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860707,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860838,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860853,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1860861,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1861333,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1861383,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1861394,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1861635,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1861767,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1862099,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1862654,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1862666,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1862711,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1862858,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1862875,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1863024,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1863042,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1863118,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1863165,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1863670,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1863913,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1864402,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1864598,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1864917,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1865068,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1865148,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1865311,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1865670,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1865709,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1865820,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1866240,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1866251,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1866282,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1866453,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1866533,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1866639,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1866766,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867093,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867221,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867355,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867464,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867695,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867733,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1867805,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1867863,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1868042,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1868763,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1869095,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1869473,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1869576,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1869911,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1869946,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1870297,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1870348,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1870417,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1870569,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1870629,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1870744,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1871259,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1871381,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1871821,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1871830,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1872181,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1872614,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1872818,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1872951,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1873033,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1873097,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1873446,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1873648,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1873882,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1874274,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1874348,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1874573,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1874851,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1875276,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1875280,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1875328,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1875456,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1875839,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1875991,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1876423,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1876554,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1876708,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1876812,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1876941,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1877607,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1877684,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1877931,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1877958,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1878200,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1878362,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1878624,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1878840,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1878922,1257,0.0,,75.0,,,,,,,"Fatty acids, total trans",G
1878924,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1879053,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1879928,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1880517,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1140141,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1140568,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1140587,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1140919,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1140983,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1141592,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1141869,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1142050,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1142303,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1142322,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1142342,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1142951,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1142953,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1143052,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1143220,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1143518,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1144167,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1144333,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1144551,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1144794,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1144851,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1144983,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1145005,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1880700,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1145386,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1145547,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1145567,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1145647,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1145668,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1145691,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1145845,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1145907,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1145958,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1146242,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1147063,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1147064,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1147083,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1147216,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1147840,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1148763,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1148978,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1150140,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1150170,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1150771,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1150793,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1150819,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1151011,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1151062,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1151660,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1151670,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1151882,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1152052,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1152066,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1152128,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1152648,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1153465,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1153533,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1153645,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1153895,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1153927,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1154299,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1154656,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1154843,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1155010,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1155090,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1155117,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1155200,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1155251,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1155292,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1155676,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1156291,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1156357,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1156612,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1156636,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1156819,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1156833,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1157010,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1157244,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1157949,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1158132,1257,0.94,,70.0,,,,,,,"Fatty acids, total trans",G
1159961,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160193,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160289,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160293,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160296,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160375,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160420,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160720,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1160813,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1161134,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1161270,1257,0.34,,70.0,,,,,,,"Fatty acids, total trans",G
1161478,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1161521,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1161630,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1161973,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1162413,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1162450,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1162654,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1162773,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1162798,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1162884,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1163306,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1163687,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1163881,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1164257,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1164468,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1164522,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1164755,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1165067,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1165511,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1165688,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1165700,1257,0.0,,78.0,,,,,,,"Fatty acids, total trans",G
1165744,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1166102,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1166103,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1166794,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1166882,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1166957,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1167123,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1167778,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1168215,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1168300,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1168329,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1168943,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1169021,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1169828,1257,0.0,,71.0,,,,,,,"Fatty acids, total trans",G
1171008,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1171019,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1171171,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1171295,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1171366,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1171451,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1171962,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172274,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172285,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172656,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172753,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172889,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172901,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1172987,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1173023,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1173347,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1173603,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1173771,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1173901,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1173907,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1174170,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1174224,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1174243,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1174565,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1174926,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1175030,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1175910,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1177425,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1177676,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1177974,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178160,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178281,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178298,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178582,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178707,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178795,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1178966,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1179471,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1179483,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1179611,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1179763,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1179940,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1180111,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1180289,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1180303,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1180614,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1180947,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1181093,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1181262,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1181420,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1181491,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1182137,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1182799,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1182848,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1183087,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1183235,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1183311,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1183400,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1183635,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1183759,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1184226,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1184570,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1185209,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1185228,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1185264,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1185475,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186009,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186071,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186083,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186222,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186361,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186534,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1186841,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1187118,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1187169,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1187175,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1187199,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
1187408,1257,0.0,,70.0,,,,,,,"Fatty acids, total trans",G
